fight_pk,fighter,res,avg_kd,avg_kds_received,avg_pass,avg_rev,avg_sig_reg_mixture,avg_sig_reg_percent,avg_sig_strike_attempts,avg_sig_strike_differential,avg_sig_strike_landed,avg_sig_strike_percent,avg_sig_strikes_avoided,avg_sig_strikes_received,avg_strike_attempts,avg_strike_differential,avg_strike_landed,avg_strike_percent,avg_strikes_avoided,avg_strikes_received,avg_sub_attempts,avg_td_attempts,avg_td_landed,avg_td_percent,avg_tds_defended,avg_tds_received,days_since_last_fight,loss_could_not_continue,loss_decision,loss_dq,loss_ko/tko,loss_other,loss_overturned,loss_submission,loss_tko,num_fights,total_kds_received,total_losses,total_rounds,total_sig_strikes_absorbed,total_strikes_absorbed,total_wins,weight_class,win_could_not_continue,win_decision,win_dq,win_ko/tko,win_other,win_overturned,win_submission,win_tko,elo
3053,John Howard,0,0.2,0.1,1.9,0.4,0.5570894410702698,0.6503975563379742,48.4,-8.3,23.7,0.548255030811337,43,37.3,88.6,-10.3,60.5,0.698469416400827,48.8,71.9,0.6,5.6,3.1,0.5535497835497836,2.1,2.4,113,0,4,0,0,0,0,0,1,10,23,5,30,377,756,5,Men_Welterweight,0,3,0,2,0,0,0,0,1507.1492096074708
3050,Johnny Case,1,1,0,0,0,0.9125,0.21568627450980393,73,0,13,0.1780821917808219,17,12,80,0,20,0.25,17,13,1,1,0,0,3,1,120,0,0,0,0,0,0,0,0,1,1,0,3,12,13,1,Men_Lightweight,0,0,0,0,0,0,1,0,1512.051549015953
3052,Lipeng Zhang,0,0,0,3,0,0.22346368715083798,0.680365296803653,40,0,19,0.475,35,15,179,0,130,0.7262569832402235,47,74,1,4,2,0.5,3,0,148,0,0,0,0,0,0,0,0,1,0,0,3,15,74,1,Men_Lightweight,0,1,0,0,0,0,0,0,1524.5504702906808
3053,Lorenz Larkin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Welterweight,0,0,0,0,0,0,0,0,1470.019322487838
3048,Matt Van Buren,0,0,0,0,0,1,0.2,10,0,2,0.2,13,24,10,0,2,0.2,17,28,0,0,0,0,0,2,196,0,0,0,1,0,0,0,0,1,2,1,3,24,28,0,Men_Heavyweight,0,0,0,0,0,0,0,0,1487.5
3055,Norman Parke,0,0,0,3.4,0.2,0.8904966375931614,0.4354580742682992,138.8,5,54,0.4032096493199956,82.6,49.6,156.6,2.6,69.4,0.45926727466482686,85,62,0,8,3,0.49743589743589745,2,0.2,183,0,1,0,0,0,0,0,0,5,1,1,15,200,260,4,Men_Lightweight,0,3,0,1,0,0,0,0,1558.5427291480391
3051,Paddy Holohan,1,1,0,2,0,0.7435897435897436,0.4411764705882353,29,0,10,0.3448275862068966,8,3,39,0,20,0.5128205128205128,8,3,1,1,0,0,0,0,106,0,1,0,0,0,0,0,0,2,2,1,6,53,91,1,Men_Flyweight,0,0,0,0,0,0,1,0,1499.5503636799203
3056,Ron Stallings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Middleweight,0,0,0,0,0,0,0,0,1500
3048,Sean O'Connell,1,0,1,0,0,0.44642857142857145,0.691358024691358,25,0,15,0.6,12,20,56,0,41,0.7321428571428571,15,29,0,1,0,0,0,1,204,0,1,0,1,0,0,0,0,2,1,2,6,113,149,0,Men_Heavyweight,0,0,0,0,0,0,0,0,1475.0517996201247
3049,Sean Soriano,0,0,0,0,0,0.8666666666666667,0.75,26,0,19,0.7307692307692307,4,32,30,0,23,0.7666666666666667,4,62,0,0,0,0,9,3,135,0,1,0,0,0,0,1,0,2,7,2,6,45,124,0,Men_Featherweight,0,0,0,0,0,0,0,0,1475.4666221054893
3054,Sean Spencer,0,0,0.25,0,0.25,0.9884797543425039,0.36766997478881036,248,18.5,90.25,0.36400380585211545,110.75,65,250.5,18,92.75,0.37126971440548384,112.75,68.25,0,0.25,0,0,6.5,2.5,127,0,1,0,0,0,0,0,0,4,9,1,12,227,249,3,Men_Welterweight,0,3,0,0,0,0,0,0,1512.3084943341155
3051,Shane Howell,0,0,0,0,0,0.6,0.25,3,0,0,0,1,2,5,0,2,0.4,2,6,0,0,0,0,0,1,204,0,0,0,0,0,0,1,0,1,1,1,3,2,6,0,Men_Flyweight,0,0,0,0,0,0,0,0,1487.0499887130613
3047,Tateki Matsuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Flyweight,0,0,0,0,0,0,0,0,1487.9495297093192
3056,Uriah Hall,1,0.25,0,0.5,1.5,0.7419000859767411,0.5997939925571504,65.5,5.25,37.25,0.55973251853336,34,26.5,93.25,-8.25,60.75,0.6268336905413243,44,66.25,0,3.5,1.5,0.3958333333333333,2.5,2,197,0,2,0,0,0,0,0,0,4,5,2,12,119,232,2,Men_Middleweight,0,1,0,0,0,0,0,1,1502.5661147526848
3067,Akira Corassani,0,0,0.6,0.2,0,0.9549242424242426,0.4881118881118881,68,-6,32.6,0.47790356680079116,45.8,44.2,72.4,-18.8,36.8,0.4975378787878788,46.4,70.2,0,1.4,0.4,0.06666666666666667,4.6,0.6,112,0,0,0,2,0,0,0,0,5,2,2,15,200,287,3,Men_Featherweight,0,2,1,0,0,0,0,0,1513.5288924281504
3066,Albert Tumenov,1,0.6666666666666666,0,0,0.6666666666666666,0.8114478114478114,0.41680672268907565,54.333333333333336,-6,23.333333333333332,0.39570757880617036,27.333333333333332,34,73,-8.333333333333334,35.333333333333336,0.431938431938432,29.333333333333332,50.666666666666664,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.6666666666666665,2.6666666666666665,112,0,1,0,0,0,0,0,0,3,4,1,9,52,77,2,Men_Welterweight,0,0,0,2,0,0,0,0,1512.862438662878
3070,Alexander Gustafsson,0,0.6,0,1.2,0,0.8446071539795538,0.38767407853077696,96.2,9.9,34.9,0.343195921420989,26.8,27.4,109.3,15.4,46.4,0.41203375259292274,27.2,33.3,0.5,2.8,1.1,0.2791666666666667,2.6,0.4,322,0,1,0,0,0,0,1,0,10,4,2,34,281,342,8,Men_Heavyweight,0,2,0,4,0,0,2,0,1576.9953474176689
3064,Andy Ogle,0,0.4,0,0.4,0.2,0.556110289622376,0.6237428333980057,70.4,5,34.2,0.48016806722689076,30.8,28.2,133,41.6,93.8,0.689090277028566,31.4,46.6,0,6.4,1.4,0.403030303030303,1.2,0.8,238,0,3,0,0,0,0,1,0,5,5,4,15,156,299,1,Men_Featherweight,0,1,0,0,0,0,0,0,1462.447661437824
3062,Anthony Christodoulou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Lightweight,0,0,0,0,0,0,0,0,1500
3070,Anthony Johnson,1,0,0,0,0,0.9850746268656716,0.3458646616541353,132,0,45,0.3409090909090909,106,21,134,0,47,0.35074626865671643,106,27,0,1,0,0,8,0,182,0,0,0,0,0,0,0,0,2,0,0,6,21,27,2,Men_Heavyweight,0,1,0,1,0,0,0,0,1562.6827499417545
3059,Chris Beal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Flyweight,0,0,0,0,0,0,0,0,1524.5504702906808
3069,Dan Henderson,0,0.4,1,0.8,0,0.6411960698477552,0.6648124474384051,52,-4.8,29.8,0.5839205058717254,17,30,80.2,4.6,56.8,0.711441363879566,17.8,41.2,0.2,2,1.6,0.6666666666666667,3.2,1.2,2023,0,0,0,0,0,0,1,0,5,4,1,13,152,198,4,Men_Middleweight,0,3,0,1,0,0,0,0,1522.9495446762594
3069,Gegard Mousasi,1,0,0,1,0.6666666666666666,0.7177510535512385,0.48921484037963764,80.33333333333333,2.6666666666666665,30,0.43331164606376055,50.666666666666664,19.666666666666668,107.66666666666667,10.333333333333334,54,0.5316065371569535,50.666666666666664,24.333333333333332,0.6666666666666666,2,0,0,2.6666666666666665,0.6666666666666666,141,0,1,0,0,0,0,1,0,3,5,2,15,63,97,1,Men_Middleweight,0,0,0,0,0,0,1,0,1505.5798672424671
3065,Kenny Robertson,1,0,0.3333333333333333,1.3333333333333333,0,0.6323167825883017,0.5972447099133953,44.666666666666664,1.8333333333333333,22.666666666666668,0.5213416648710766,19.5,20.5,72.83333333333333,7.166666666666667,45.5,0.6436558481468762,23,37.166666666666664,0.5,2.3333333333333335,0.5,0.36111111111111116,2.1666666666666665,1.8333333333333333,203,0,2,0,1,0,0,0,0,6,10,3,18,126,215,3,Men_Welterweight,0,1,0,0,0,0,2,0,1505.7897050052852
3060,Konstantin Erokhin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Heavyweight,0,0,0,0,0,0,0,0,1500
3062,Mairbek Taisumov,1,0,0.3333333333333333,1.3333333333333333,0,0.8282195967789338,0.39002564236747084,88.33333333333333,2.3333333333333335,30.666666666666668,0.34811165845648606,37.333333333333336,29,106.66666666666667,5.666666666666667,45.333333333333336,0.42485158408276025,40,42.666666666666664,0,4.666666666666667,3.3333333333333335,0.4761904761904762,3.3333333333333335,1,112,0,1,0,0,0,0,0,0,3,3,1,9,64,100,2,Men_Lightweight,0,1,0,1,0,0,0,0,1512.0780461240347
3064,Makwan Amirkhani,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Featherweight,0,0,0,0,0,0,0,0,1500
3061,Mirsad Bektic,1,0,0,3,1,0.6081081081081081,0.4495798319327731,90,0,27,0.3,66,19,148,0,80,0.5405405405405406,69,32,0,4,2,0.5,4,0,280,0,0,0,0,0,0,0,0,1,0,0,3,19,32,1,Men_Featherweight,0,1,0,0,0,0,0,0,1512.5
3059,Neil Seery,1,0,0,0,0,0.9344262295081968,0.4279661016949153,114,0,47,0.41228070175438597,92,49,122,0,54,0.4426229508196721,98,88,0,1,0,0,4,4,189,0,1,0,0,0,0,0,0,2,6,1,6,89,140,1,Men_Flyweight,0,1,0,0,0,0,0,0,1500.5669496522958
3066,Nicholas Musoke,0,0,0.6666666666666666,1,0,0.8088841506751955,0.4339417166671902,111.33333333333333,7,42,0.38501213592233013,65.66666666666667,38.333333333333336,138,3,65.33333333333333,0.47114427860696523,68.66666666666667,77.66666666666667,0,5.333333333333333,2,0.37777777777777777,0.6666666666666666,0.6666666666666666,112,0,1,0,0,0,0,0,0,3,1,1,9,135,209,2,Men_Welterweight,0,2,0,0,0,0,0,0,1523.9914736501892
3063,Nikita Krylov,1,0.25,0,0,0,0.7764227642276422,0.6087205497382199,39,6.5,25.5,0.5652573529411764,7.5,15,66.5,0.25,52,0.6327489837398375,11.5,54,1,0.5,0,0,0,2.25,189,0,0,0,1,0,0,1,0,4,6,2,12,52,140,2,Men_Heavyweight,0,0,0,2,0,0,0,0,1500.4445929044155
3061,Paul Redmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Featherweight,0,0,0,0,0,0,0,0,1500
3068,Phil Davis,0,0,0,4.583333333333333,0,0.7745586995218824,0.46596078512217537,102.91666666666667,19.666666666666668,37.416666666666664,0.4237066370764076,40,16.166666666666668,129.58333333333334,32,59.916666666666664,0.49470168421400124,40.75,21.333333333333332,0.5833333333333334,5.333333333333333,2.0833333333333335,0.42243265993265994,0.9166666666666666,0.3333333333333333,91,1,2,0,0,0,0,0,0,12,4,3,38,198,265,9,Men_Heavyweight,0,6,0,0,0,0,3,0,1569.030620438612
3068,Ryan Bader,1,0.4666666666666667,0.2,1.9333333333333333,0,0.8215488476840089,0.46801713652229737,59.333333333333336,10.333333333333334,26.066666666666666,0.42014650933258413,30.733333333333334,12.133333333333333,83.73333333333333,23.866666666666667,48.53333333333333,0.498333773264457,30.866666666666667,18.133333333333333,0.26666666666666666,4.466666666666667,2,0.2661375661375661,0.5333333333333333,0.26666666666666666,161,0,0,0,2,0,0,2,0,15,6,4,49,202,298,11,Men_Heavyweight,0,7,0,3,0,0,1,0,1579.6732877066079
3067,Sam Sicilia,1,0,0.16666666666666666,1.3333333333333333,0.16666666666666666,0.8186602312335848,0.4730548532889907,71.66666666666667,-8.166666666666666,27.666666666666668,0.4337628738364032,45,33.833333333333336,88.33333333333333,-11.333333333333334,42.5,0.4987617060264311,46.166666666666664,56.833333333333336,0.3333333333333333,3.3333333333333335,1.5,0.6279761904761905,0.6666666666666666,0.6666666666666666,126,0,1,0,1,0,0,2,0,6,4,4,18,189,322,2,Men_Featherweight,0,1,0,1,0,0,0,0,1488.4349317652895
3063,Stanislav Nedkov,0,1,0,0,0,0.9807692307692307,0.5728155339805825,51,0,29,0.5686274509803921,31,15,52,0,30,0.5769230769230769,31,16,0,1,0,0,0,0,805,0,0,0,0,0,1,0,0,2,1,1,6,77,128,1,Men_Heavyweight,0,0,0,1,0,0,0,0,1488.3376722397243
3065,Sultan Aliev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Welterweight,0,0,0,0,0,0,0,0,1500
3060,Viktor Pesta,1,0,0,1,0,0.7,0.35294117647058826,84,0,26,0.30952380952380953,70,47,120,0,46,0.38333333333333336,70,51,0,9,1,0.1111111111111111,0,0,238,0,1,0,0,0,0,0,0,1,0,1,3,47,51,0,Men_Heavyweight,0,0,0,0,0,0,0,0,1487.5
3079,Al Iaquinta,1,0.2857142857142857,0,0.8571428571428571,0,0.9147447306791568,0.49453534135568505,109.71428571428571,9.714285714285714,48,0.48430197608061587,66.85714285714286,33.285714285714285,114.42857142857143,6.285714285714286,51.857142857142854,0.5001085478327523,67.71428571428571,40.57142857142857,0.42857142857142855,2,1,0.32142857142857145,4,0.8571428571428571,85,0,0,0,0,0,0,2,0,7,5,2,21,244,296,5,Men_Lightweight,0,3,0,2,0,0,0,0,1537.5333059976058
3081,Anderson Silva,0,0.9333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.8217233790267433,0.7224059143302266,45.333333333333336,13.133333333333333,30.733333333333334,0.7013459225195839,24.8,16.666666666666668,55.53333333333333,-2.933333333333333,39.666666666666664,0.7336184411645416,28.133333333333333,41.93333333333333,0.4,0.26666666666666666,0.2,0.2,3,0.8,399,0,0,0,2,0,0,0,0,15,13,2,71,269,662,13,Men_Middleweight,0,2,0,8,0,0,3,0,1643.0157289651713
3071,Andy Enz,0,0,1,0,0,1,0.30666666666666664,225,0,69,0.30666666666666664,128,72,225,0,69,0.30666666666666664,128,74,0,1,0,0,1,2,217,0,2,0,0,0,0,0,0,2,5,2,6,150,159,0,Men_Middleweight,0,0,0,0,0,0,0,0,1476.2979401065627
3075,Derek Brunson,1,0.25,0,2.75,0,0.8333846469622332,0.43151188042922844,89,0.5,30.25,0.38375613747954174,35.75,35,115.5,-6.5,52.25,0.46839080459770116,39.5,73.25,0.75,7.75,2.75,0.3038461538461539,1,0,154,0,0,0,1,0,0,0,0,4,0,1,12,120,222,3,Men_Middleweight,0,2,0,0,0,0,1,0,1524.8262023352445
3075,Ed Herman,0,0.125,0.0625,2.25,0.3125,0.6077375199444558,0.6149062868243478,51.125,4.5,26.5625,0.530247303596638,12.75,21.9375,86.3125,16.0625,59.125,0.6646430544491039,14.6875,41.4375,0.9375,4.0625,2.125,0.5086805555555556,1.75,0.8125,266,0,3,0,1,0,1,2,0,16,14,7,48,361,688,9,Men_Middleweight,0,3,0,2,0,0,4,0,1528.4955117569978
3074,Ian McCall,0,0,0.2,3,0,0.7705213794979281,0.4760926932192904,151.8,-12.8,62.2,0.4080204701886118,91.8,68,199.6,3.4,106,0.5234435094273717,93,83.8,0,7.6,2.2,0.2859595959595959,4.2,0.6,196,0,3,0,0,0,0,0,0,5,3,3,15,287,345,2,Men_Flyweight,0,2,0,0,0,0,0,0,1513.7243739000785
3072,Ildemar Alcantara,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Middleweight,0,0,0,0,0,0,0,0,1509.7273702526536
3079,Joe Lauzon,0,0.17647058823529413,0.23529411764705882,2.9411764705882355,0.4117647058823529,0.8442031079533995,0.49144472787856386,46.05882352941177,-15.235294117647058,16.941176470588236,0.4448895816940342,44.64705882352941,32.1764705882353,54.11764705882353,-17.352941176470587,24.529411764705884,0.516611853676701,46,42,1.5294117647058822,2.764705882352941,1.2941176470588236,0.4549019607843137,0.7647058823529411,0.6470588235294118,148,0,3,0,2,0,0,1,0,17,12,6,51,577,756,11,Men_Lightweight,0,1,0,2,0,0,7,1,1552.9756512711067
3074,John Lineker,1,0.8571428571428571,0,0,0,0.8777290234833492,0.46443329638154923,129.71428571428572,13.571428571428571,55,0.43351472501817906,49.285714285714285,40.142857142857146,145,15.142857142857142,68.85714285714286,0.48927046424138115,52.42857142857143,54.714285714285715,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,2,1.5714285714285714,199,0,1,0,0,0,0,1,0,7,10,2,21,304,383,5,Men_Flyweight,0,1,0,4,0,0,0,0,1534.2357878703117
3077,Jordan Mein,0,0.75,0,1,0,0.9516450648055832,0.5234470506838127,62,0.5,32,0.5139379434272082,42,20.75,66.75,0.5,36.25,0.5314778933639334,42.25,22.25,0,1,1,0.25,0.5,0.5,161,0,0,0,1,0,0,0,0,4,1,1,12,74,80,3,Men_Welterweight,0,1,0,2,0,0,0,0,1528.2307950122438
3080,Kelvin Gastelum,0,0.5,0.25,1.25,0.5,0.9305087773014902,0.5139068280500627,89.25,5.25,38.5,0.5082764274796908,59.5,23.75,99.25,4,46.75,0.5179713546982377,59.75,27.75,0.5,1.5,0.75,0.375,1.25,0.5,77,0,0,0,0,0,0,0,0,4,3,0,12,98,114,4,Men_Welterweight,0,2,0,0,0,0,2,0,1562.763336348883
3076,Miesha Tate,1,0,0,3.25,0.25,0.6089008363201911,0.5911262566796486,47.75,-7,24.25,0.5122305764411028,13.25,32,84.5,-39.75,54.5,0.6324522102747909,18.25,105.75,2,6,2,0.3333333333333333,1,3.25,133,0,0,0,1,0,0,1,0,4,15,2,14,109,368,2,Women_Bantamweight,0,2,0,0,0,0,0,0,1501.7480168493892
3081,Nick Diaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Middleweight,0,0,0,0,0,0,0,0,1515.9687425584143
3073,Rafael Natal,1,0.36363636363636365,0.45454545454545453,2.909090909090909,0.09090909090909091,0.7251335804995588,0.5332619363378686,79.9090909090909,13.272727272727273,36.45454545454545,0.4657164134076684,39.36363636363637,24.363636363636363,112.45454545454545,23.454545454545453,65.18181818181819,0.5737063883583986,40.90909090909091,41.90909090909091,0.6363636363636364,5.909090909090909,2.090909090909091,0.28888888888888886,2,0.5454545454545454,148,0,3,0,2,0,0,0,0,11,6,5,35,310,501,6,Men_Middleweight,0,5,0,0,0,0,1,0,1532.7802619706188
3072,Richardson Moreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Middleweight,0,0,0,0,0,0,0,0,1487.5
3076,Sara McMann,0,0,0.3333333333333333,0.6666666666666666,0,0.3996520982822352,0.8699186991869919,12.666666666666666,0.3333333333333333,9.666666666666666,0.8092592592592592,6.333333333333333,9.333333333333334,55.666666666666664,19,52.666666666666664,0.8797564687975646,6.333333333333333,17,0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0,0,168,0,0,0,1,0,0,0,0,3,0,1,11,69,229,2,Women_Bantamweight,0,1,0,1,0,0,0,0,1512.9022518032075
3078,Thales Leites,1,0.3333333333333333,0.16666666666666666,4.083333333333333,0,0.6555771694918217,0.5477689471641862,65.75,-7.083333333333333,23.75,0.40057186654838867,36.166666666666664,35.25,86.58333333333333,3.75,42.916666666666664,0.5860025475551284,36.833333333333336,43.333333333333336,1.0833333333333333,7.083333333333333,2,0.3161375661375661,0.16666666666666666,0.4166666666666667,161,0,3,0,0,0,0,0,0,12,5,3,38,340,429,9,Men_Middleweight,0,4,0,2,0,0,3,0,1571.0080211670222
3077,Thiago Alves,1,0.5555555555555556,0.1111111111111111,1.2777777777777777,0.1111111111111111,0.7699742780556696,0.5247688188158729,81.66666666666667,5.5,33,0.4709446203541892,44.72222222222222,26.333333333333332,104.38888888888889,1.7777777777777777,52.166666666666664,0.5579546070728454,46.333333333333336,45.111111111111114,0.2777777777777778,1.0555555555555556,0.7777777777777778,0.3888888888888889,3.388888888888889,2,287,0,3,0,1,0,0,2,0,18,35,6,56,551,881,12,Men_Welterweight,0,4,0,6,0,0,1,1,1571.3751267130976
3071,Thiago Santos,1,0.3333333333333333,0,0,0,0.9803921568627452,0.15151515151515152,6,-1,2.3333333333333335,0.14583333333333334,1.6666666666666667,2,6.333333333333333,-1,2.6666666666666665,0.1568627450980392,1.6666666666666667,2,0,0.6666666666666666,0,0,0,0,210,0,1,0,0,0,0,1,0,3,1,2,9,45,45,1,Men_Middleweight,0,0,0,1,0,0,0,0,1488.850408248216
3078,Tim Boetsch,0,0.2222222222222222,0,1.7777777777777777,0.3333333333333333,0.6689122426626611,0.6119342873481082,54.55555555555556,-1.1111111111111112,29.555555555555557,0.5742060346263151,37.77777777777778,31.333333333333332,88.33333333333333,-4.333333333333333,57.888888888888886,0.6342150873049616,40.111111111111114,60.666666666666664,1,6.333333333333333,2.3333333333333335,0.25,2.111111111111111,1.4444444444444444,168,0,1,0,1,0,0,1,0,9,12,3,27,286,515,6,Men_Middleweight,0,4,0,2,0,0,0,0,1540.0537965041299
3073,Tom Watson,0,0.2,0,0,0,0.9369208984792087,0.4957021138811591,114.4,-3.8,53.8,0.4801498876637451,60.6,57.4,122,-14.2,61.2,0.5099462844264261,62,75.4,0,0.8,0,0,5,5,168,0,3,0,0,0,0,0,0,5,20,3,15,286,376,2,Men_Middleweight,0,1,0,1,0,0,0,0,1490.3755509827226
3080,Tyron Woodley,1,0.8333333333333334,0,0,0,0.791227883450421,0.6307414210640017,47,1.8333333333333333,25.333333333333332,0.5754565557528073,45.666666666666664,24.833333333333332,62.833333333333336,0.3333333333333333,41,0.6664729030940681,47.666666666666664,48,0,0.8333333333333334,0.5,0.16666666666666666,3.1666666666666665,0.16666666666666666,161,0,2,0,0,0,0,0,0,6,1,2,18,151,307,4,Men_Welterweight,0,0,0,4,0,0,0,0,1531.7659609376458
3091,Benson Henderson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Welterweight,0,0,0,0,0,0,0,0,1573.2497528414615
3091,Brandon Thatch,0,2,0,0,0,0.7878787878787878,0.6949152542372882,26,0,17,0.6538461538461539,8,2,33,0,24,0.7272727272727273,8,2,0,1,1,1,2,0,462,0,0,0,0,0,0,0,0,2,1,0,6,7,8,2,Men_Welterweight,0,0,0,2,0,0,0,0,1524.9041872465914
3084,Chas Skelly,1,0,0,2,0.6666666666666666,0.8666116611661167,0.2552594670406732,60.333333333333336,-2.6666666666666665,13.333333333333334,0.20962566844919786,43,18.333333333333332,71.33333333333333,-16,22.333333333333332,0.29455445544554454,46.333333333333336,54.333333333333336,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,162,0,1,0,0,0,0,0,0,3,2,1,9,52,117,2,Men_Featherweight,0,1,0,0,0,0,1,0,1512.509097362892
3086,Chris Kelades,0,0,0,5,0,0.6640625,0.647887323943662,85,0,50,0.5882352941176471,19,26,128,0,88,0.6875,21,55,1,5,2,0.4,3,3,133,0,0,0,0,0,0,0,0,1,3,0,3,26,55,1,Men_Flyweight,0,1,0,0,0,0,0,0,1512.949525735878
3082,Cody Pfister,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Lightweight,0,0,0,0,0,0,0,0,1500
3090,Cole Miller,0,0,0,1,0.3333333333333333,0.8478186321816894,0.42159909846842947,153.5,0.16666666666666666,57.5,0.36887072262934417,104,59.833333333333336,171.66666666666666,-1,75.33333333333333,0.45443235097112594,104.83333333333333,88.83333333333333,0.3333333333333333,2,0.5,0.2333333333333333,2.6666666666666665,1.5,395,0,3,0,0,0,0,0,0,6,8,3,18,292,452,3,Men_Featherweight,0,1,0,0,0,0,2,0,1536.9373745907028
3088,Daniel Kelly,1,0,0,2,0,0.8135593220338984,0.5420560747663551,48,0,25,0.5208333333333334,23,23,59,0,33,0.559322033898305,23,24,1,2,1,0.5,2,0,99,0,0,0,0,0,0,0,0,1,0,0,3,23,24,1,Men_Middleweight,0,0,0,0,0,0,1,0,1512.5323479753351
3085,Efrain Escudero,1,0.375,0,1.5,0.125,0.6950054123281931,0.4992883625323857,75.875,3.75,28.75,0.39908394879433207,44.625,25.5,106.5,-4.5,57.875,0.5457337739408797,47.375,67,0.875,3,1.875,0.34375,2.625,1.125,154,0,3,0,0,0,0,2,0,8,11,5,24,220,507,3,Men_Lightweight,0,2,0,1,0,0,0,0,1474.8230064186178
3082,James Moontasri,1,1,0,1,0,0.4110429447852761,0.6695652173913044,67,0,35,0.5223880597014925,15,22,163,0,119,0.7300613496932515,23,50,0,0,0,0,7,3,231,0,1,0,0,0,0,0,0,1,3,1,3,22,50,0,Men_Lightweight,0,0,0,0,0,0,0,0,1487.5
3084,Jim Alers,0,1,0,0,0,0.5705521472392638,0.51953125,93,0,36,0.3870967741935484,43,58,163,0,97,0.5950920245398773,43,69,0,5,2,0.4,2,1,309,0,0,0,0,0,0,0,0,1,1,0,3,58,69,1,Men_Featherweight,0,1,0,0,0,0,0,0,1512.5
3087,Kevin Lee,1,0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.8972110215053762,0.36308462779051015,131.33333333333334,-3.3333333333333335,42.333333333333336,0.33158344003414425,66,48.666666666666664,146,0.3333333333333333,56,0.3912298387096775,68,50.333333333333336,1.3333333333333333,9.333333333333334,2,0.19444444444444442,1,0.3333333333333333,140,0,1,0,0,0,0,0,0,3,1,1,9,127,169,2,Men_Lightweight,0,2,0,0,0,0,0,0,1512.9672046437215
3089,Kiichi Kunimoto,0,0,0,1,0,0.9047619047619048,0.5422705314009661,18.666666666666668,0.6666666666666666,9.666666666666666,0.5144927536231884,5.666666666666667,7.666666666666667,20,-1.6666666666666667,11,0.562111801242236,5.666666666666667,12.333333333333334,0.3333333333333333,3,0.3333333333333333,0.1111111111111111,0,0,147,0,0,0,0,0,0,0,0,3,0,0,9,72,116,3,Men_Welterweight,0,1,1,0,0,0,1,0,1536.2546502973964
3090,Max Holloway,1,0.5555555555555556,0,0.1111111111111111,0,0.971069930103527,0.37323688492853435,144.22222222222223,14.666666666666666,56.44444444444444,0.36590426601296466,96.88888888888889,41.44444444444444,148.44444444444446,13.555555555555555,59.888888888888886,0.37998440608677736,98,45.55555555555556,0.2222222222222222,0.1111111111111111,0,0,5.111111111111111,1.7777777777777777,133,0,2,0,0,0,0,1,0,9,15,3,27,373,406,6,Men_Featherweight,0,2,0,3,0,0,1,0,1548.5903641587693
